Country Code,Country,Year,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Gini index,PPP,Unemployment,alcohol consumption,Gender Equality,Education expenditure from GDP,self employed,percent of married woman 15-49,Birth rate,suicide rate
AUS,Australia,2010,Developed,81.9,64.0,1,10.52,8875.786493,92.0,70,63.9,1,92.0,9.2,92.0,0.1,51874.848,223175.0,0.7,0.6,0.927,19.5,34.7,1.554906,5.214,11.1012,,5.538119793,14.40554751,,13.7,11.7
AUS,Australia,2009,Developed,81.7,66.0,1,10.62,7172.275229,94.0,104,63.4,1,92.0,9.5,92.0,0.1,42742.99898,216917.0,0.7,0.6,0.925,19.1,,1.549731,5.565,,,5.081319809,14.36100833,62.0,13.9,11.2
AUS,Australia,2008,Developed,81.3,66.0,1,10.76,8547.292357,94.0,65,62.9,1,92.0,8.78,92.0,0.1,49664.6854,212492.0,0.7,0.6,0.921,19.1,35.4,1.530675,4.242,,,4.630519867,13.44697613,,14.0,11.6
AUS,Australia,2007,Developed,81.3,66.0,1,10.56,872.5986092,94.0,11,62.5,2,92.0,8.53,92.0,0.1,4991.98289,28276.0,0.7,0.6,0.918,19.0,,1.503938,4.381,,,4.653649807,13.96043911,,14.1,10.9
AUS,Australia,2006,Developed,81.2,66.0,1,10.31,6187.062017,95.0,0,62.0,2,92.0,8.49,92.0,0.1,36118.28381,26979.0,0.7,0.6,0.915,20.3,,1.495671,4.785,,,4.738430023,15.66234143,65.2,12.9,10.6
AUS,Australia,2005,Developed,81.0,67.0,1,10.3,579.1331637,95.0,10,61.5,2,92.0,8.45,92.0,0.1,3416.71483,23948.0,0.7,0.6,0.91,20.3,,1.46414,5.036,10.8197,,4.89673996,15.77540947,,12.8,11.2
AUS,Australia,2004,Developed,86.0,69.0,1,9.84,588.568371,95.0,70,6.9,1,92.0,8.57,92.0,0.1,3472.37977,21274.0,0.7,0.6,0.908,20.7,33.1,1.440795,5.399,,,5.194594383,16.69566992,,12.3,10.3
AUS,Australia,2003,Developed,83.0,71.0,1,9.97,3829.550928,95.0,91,6.3,1,92.0,8.32,93.0,0.1,23465.38559,198954.0,0.7,0.7,0.905,20.6,33.5,1.455454,5.933,,,5.246357441,16.01623187,,12.6,10.5
AUS,Australia,2002,Developed,79.9,73.0,1,9.84,46.3871819,95.0,32,59.6,2,92.0,8.39,92.0,0.1,281.81763,196514.0,0.7,0.7,0.902,20.1,,1.42345,6.375,,,5.307855129,17.15364741,,12.8,11.3
AUS,Australia,2001,Developed,79.9,75.0,1,9.53,3064.301144,94.0,141,59.0,2,91.0,8.18,92.0,0.1,19517.84168,19413.0,0.7,0.7,0.899,20.5,33.5,1.404676,6.747,,,5.226138592,11.99535957,,12.7,12.2
AUS,Australia,2000,Developed,79.5,78.0,1,10.17,347.18736,,108,58.2,2,9.0,8.8,9.0,0.1,2169.921,19153.0,0.7,0.7,0.897,20.4,,1.385139,6.288,10.55397,,4.884079933,16.26555828,,13.0,12.7
AUT,Austria,2014,Developed,81.4,66.0,0,12.32,8350.193523,98.0,117,57.1,0,98.0,11.21,98.0,0.1,51322.63997,8541575.0,1.8,2.0,0.892,15.9,30.5,0.845595,5.674,,,5.447619915,14.25637483,,9.6,16.5
AUT,Austria,2013,Developed,81.1,68.0,0,11.82,90.58501176,95.0,0,56.6,0,95.0,11.14,95.0,0.1,554.71532,8479375.0,1.8,2.0,0.887,15.7,30.8,0.845407,5.367,,,5.547110081,14.16596106,65.7,9.4,16.2
AUT,Austria,2012,Developed,88.0,7.0,0,12.26,7878.372355,92.0,36,56.1,0,92.0,11.17,92.0,0.1,48333.57273,8429991.0,1.8,2.0,0.884,15.7,30.5,0.855789,4.909,,,5.480400085,14.1647115,,9.4,16.3
AUT,Austria,2011,Developed,88.0,73.0,0,12.04,8272.306757,89.0,68,55.7,0,89.0,1.94,89.0,0.1,51126.74139,8391643.0,1.7,2.0,0.88,15.7,30.8,0.850842,4.637,,,5.592269897,14.52742114,,9.3,16.5
AUT,Austria,2010,Developed,84.0,75.0,0,12.1,7423.228774,86.0,52,55.2,0,86.0,11.17,86.0,0.1,46657.629,836344.0,1.7,1.9,0.872,15.4,30.3,0.856667,4.883,12.23209,,5.700479984,15.26021755,,9.4,16.1
AUT,Austria,2009,Developed,82.0,77.0,0,11.3,8053.557638,83.0,49,54.7,0,83.0,11.19,83.0,0.1,47654.18721,8343323.0,1.7,1.9,0.87,15.3,31.5,0.863796,5.371,,,5.730249882,15.07993137,69.6,9.2,16.0
AUT,Austria,2008,Developed,84.0,76.0,0,12.0,8329.731655,83.0,448,54.2,0,83.0,1.6,83.0,0.1,51386.37665,8321496.0,1.7,1.9,0.864,15.1,30.4,0.872035,4.198,,,5.263959885,15.11489422,,9.3,15.8
AUT,Austria,2007,Developed,81.0,8.0,0,12.5,7453.8644,85.0,20,53.7,0,85.0,1.4,85.0,0.1,46586.6525,8295487.0,1.7,1.9,0.86,15.2,30.6,0.878118,4.909,,,5.146900177,15.36553356,,9.2,16.0
AUT,Austria,2006,Developed,79.8,81.0,0,12.4,69.92899358,83.0,23,53.2,0,83.0,1.35,83.0,0.1,443.99361,8268641.0,1.7,1.9,0.854,15.0,29.6,0.877957,5.32,,,5.226520061,14.72028304,,9.4,16.4
AUT,Austria,2005,Developed,79.4,85.0,0,12.4,5992.588029,86.0,9,52.7,0,86.0,1.53,86.0,0.1,38242.4252,8227829.0,1.7,1.9,0.848,14.9,28.7,0.887601,5.682,12.6126,,5.249370098,14.38985433,,9.5,17.2
AUT,Austria,2004,Developed,79.3,86.0,0,12.1,5316.877456,83.0,15,52.2,0,83.0,1.56,83.0,0.1,36693.4262,8171966.0,1.7,1.9,0.841,14.7,29.8,0.893674,5.969,,,5.302430153,13.70276884,,9.7,17.5
AUT,Austria,2003,Developed,78.8,88.0,0,12.2,504.4308735,83.0,90,51.7,0,84.0,1.48,84.0,0.1,3212.9355,8121423.0,1.7,1.9,0.837,14.7,29.5,0.89949,4.785,,,5.361830235,13.49307523,,9.5,18.2
AUT,Austria,2002,Developed,78.7,9.0,0,12.5,3979.057728,81.0,0,51.2,0,82.0,1.27,83.0,0.1,26351.37568,881957.0,1.7,1.9,0.847,16.1,,0.911887,4.86,,,5.522130013,13.68297912,,9.7,19.3
AUT,Austria,2001,Developed,78.6,92.0,0,12.4,3582.848308,44.0,0,5.6,0,83.0,1.12,84.0,0.1,24489.73553,842293.0,1.7,1.9,0.837,15.5,,0.925496,6.4,,,5.575479984,13.48237515,,9.4,18.6
AUT,Austria,2000,Developed,78.1,96.0,0,13.2,3557.455507,33.0,0,5.1,0,71.0,1.6,81.0,0.1,24517.26745,811566.0,1.7,1.9,0.833,15.4,29.0,0.90864,4.694,12.8907,,5.588809967,13.44581727,,9.8,19.9
AZE,Azerbaijan,2014,Developing,72.5,119.0,5,0.01,306.1824313,94.0,0,51.5,6,97.0,6.4,94.0,0.1,7891.299776,953579.0,2.8,2.9,0.752,12.2,,0.323235899,4.91,,,2.633039951,66.90444221,,17.9,4.2
AZE,Azerbaijan,2013,Developing,72.2,121.0,5,2.14,275.6514934,93.0,164,5.6,6,96.0,5.54,93.0,0.1,7875.756953,941681.0,2.8,2.8,0.745,11.9,,0.325349391,4.97,,,2.442130089,66.51324185,,18.3,4.3
AZE,Azerbaijan,2012,Developing,71.9,123.0,5,0.01,285.6103912,88.0,0,49.7,6,92.0,5.37,89.0,0.1,7496.335728,9295784.0,2.8,2.8,0.742,11.8,,0.301538706,5.19,,,2.067630053,66.69160296,,18.8,4.4
AZE,Azerbaijan,2011,Developing,71.6,125.0,5,1.98,263.142699,84.0,0,48.8,6,91.0,5.1,87.0,0.1,7189.691229,917382.0,2.8,2.9,0.741,11.7,,0.323440015,5.42,,,2.435640097,68.28773245,54.9,19.2,4.5
AZE,Azerbaijan,2010,Developing,71.1,13.0,5,1.98,246.5686008,8.0,0,48.0,6,85.0,5.33,81.0,0.1,5842.85784,954332.0,2.8,2.9,0.737,11.7,,0.309341424,5.63,1.81272,4.0,2.780620098,68.05527243,,18.3,4.6
AZE,Azerbaijan,2009,Developing,78.0,132.0,6,2.1,22.48638351,74.0,0,47.3,6,84.0,5.85,81.0,0.1,495.294791,8947243.0,2.8,2.9,0.728,11.6,,0.297383958,5.74,,4.0,3.224309921,67.56758387,,17.0,4.6
AZE,Azerbaijan,2008,Developing,73.0,141.0,6,1.18,206.2616134,68.0,5,46.6,6,85.0,4.37,81.0,0.1,5574.6382,87634.0,2.8,2.9,0.719,11.6,,0.292071005,5.86,,4.0,2.44092989,67.52056369,,17.4,4.7
AZE,Azerbaijan,2007,Developing,73.0,14.0,6,1.02,176.0107106,62.0,0,45.9,7,81.0,5.1,79.0,0.1,3851.437869,85813.0,2.8,2.9,0.708,11.6,,0.250960856,6.33,,4.0,2.549279928,67.44137912,,17.7,4.9
AZE,Azerbaijan,2006,Developing,69.2,154.0,6,0.85,105.6337264,52.0,222,45.3,7,8.0,6.17,78.0,0.1,2473.85776,848455.0,2.9,2.9,0.682,10.7,,0.221182939,6.62,,4.0,2.555520058,67.82776137,51.1,17.6,4.7
AZE,Azerbaijan,2005,Developing,68.4,162.0,6,0.73,81.28883085,49.0,1238,44.7,7,79.0,7.86,75.0,0.1,1578.4239,839185.0,2.9,3.0,0.675,11.2,26.6,0.210763817,7.26,1.8068,4.0,2.974620104,68.06981183,,16.9,4.5
AZE,Azerbaijan,2004,Developing,68.4,154.0,6,0.62,8.59680496,5.0,827,44.2,8,78.0,7.92,77.0,0.1,145.2163,8365.0,3.0,3.0,0.668,11.0,26.6,0.198682967,7.99,,,3.447700024,68.53541632,,15.8,4.3
AZE,Azerbaijan,2003,Developing,67.8,154.0,7,0.55,42.41491183,51.0,1978,43.6,8,79.0,6.56,77.0,0.1,883.6439965,82341.0,3.0,3.0,0.659,10.8,26.8,0.191176296,9.17,,,3.286149979,68.92507708,,13.8,3.8
AZE,Azerbaijan,2002,Developing,67.8,146.0,7,0.55,39.33253687,5.0,4353,43.1,9,8.0,4.47,76.0,0.1,763.73858,817195.0,3.1,3.1,0.651,10.6,25.3,0.191244046,10.04,,,3.154459953,69.43603095,,13.5,3.6
AZE,Azerbaijan,2001,Developing,67.5,151.0,8,0.51,4.104190077,,574,42.6,10,77.0,4.48,77.0,0.1,73.6838434,81112.0,3.1,3.1,0.642,10.4,36.5,0.189038664,10.91,,,3.503420115,69.03429815,55.4,13.6,3.4
AZE,Azerbaijan,2000,Developing,66.6,16.0,9,0.65,35.09462644,,210,42.1,11,75.0,4.67,76.0,0.1,655.974326,8486.0,3.2,3.1,0.636,10.1,,0.191419584,11.78,1.56995,,3.853990078,68.41393798,55.1,14.5,3.1
BHR,Bahrain,2014,Developing,76.8,7.0,0,1.57,367.2556742,98.0,46,62.9,0,98.0,4.98,98.0,0.1,24983.3792,,6.1,6.0,0.82,14.5,,0.195008054,,,,2.467459917,2.724601513,,15.953,7.4
BHR,Bahrain,2013,Developing,76.7,7.0,0,1.65,3.968695982,99.0,0,62.2,0,99.0,4.69,99.0,0.1,251.18329,,6.1,6.0,0.815,14.5,,0.186130702,,,,2.476890087,2.713779058,,15.862,7.1
BHR,Bahrain,2012,Developing,76.5,71.0,0,1.7,2211.215778,99.0,0,61.5,0,99.0,4.37,99.0,0.1,23649.36661,,6.1,6.0,0.812,14.5,,0.173650175,1.2,,,2.645309925,2.698124272,,15.955,7.4
BHR,Bahrain,2011,Developing,76.1,76.0,0,1.66,197.7734681,99.0,0,6.8,0,99.0,3.4,99.0,0.1,2281.1242,,6.1,6.0,0.812,14.4,,0.178627267,4.0,,,,2.679694045,,15.759,7.9
BHR,Bahrain,2010,Developing,76.1,73.0,0,1.93,266.7696122,99.0,0,6.1,0,99.0,3.64,99.0,0.1,2722.1389,,6.0,5.9,0.81,14.4,,0.185006348,1.13,2.34833,,,2.659384203,,15.845,8.2
BHR,Bahrain,2009,Developing,76.0,74.0,0,1.95,332.9347646,98.0,3,59.3,0,97.0,3.79,98.0,0.1,19356.67236,,6.0,5.9,0.814,14.4,,0.184422378,4.0,,,,3.728973384,,16.089,8.6
BHR,Bahrain,2008,Developing,75.8,76.0,0,2.0,231.5478912,97.0,2,58.5,0,97.0,3.17,97.0,0.1,2367.56535,,6.0,5.9,0.815,14.4,,0.178769156,3.7,,,2.496779919,3.818734658,,16.732,9.2
BHR,Bahrain,2007,Developing,75.6,77.0,0,2.0,278.3602806,97.0,7,57.6,0,97.0,3.8,97.0,0.1,2977.1153,,6.1,5.9,0.813,14.4,,0.179309814,5.6,,,2.575000048,3.892818104,,17.526,9.6
BHR,Bahrain,2006,Developing,75.5,79.0,0,2.1,170.7374027,98.0,3,56.8,0,98.0,3.8,98.0,0.1,1937.99549,,6.1,5.9,0.81,14.2,,0.17860826,,,,2.874409914,4.086445335,,18.705,8.2
BHR,Bahrain,2005,Developing,75.3,81.0,0,2.05,1553.468944,98.0,4,56.1,0,98.0,3.16,98.0,0.1,17959.17854,,6.1,5.9,0.806,14.0,,0.180741727,,2.28207,,,4.049078412,,19.911,10.3
BHR,Bahrain,2004,Developing,75.2,83.0,0,2.16,1380.228095,98.0,11,55.6,0,98.0,3.37,98.0,0.1,15846.47641,,6.1,5.9,0.803,13.9,,0.182162731,,,,,4.335687385,,20.648,10.2
BHR,Bahrain,2003,Developing,75.0,85.0,0,2.16,1214.558167,98.0,12,55.2,0,97.0,3.74,97.0,0.1,14221.99259,,6.1,5.9,0.798,13.7,,0.182739897,,,,,4.122456448,,20.869,10.2
BHR,Bahrain,2002,Developing,74.9,87.0,0,1.99,106.4303336,98.0,8,55.0,0,98.0,3.89,98.0,0.1,1312.33457,,6.2,5.9,0.796,13.5,,0.183956685,,,,,4.223638438,,20.471,9.2
BHR,Bahrain,2001,Developing,74.7,9.0,0,1.95,1150.418063,99.0,5,54.8,0,99.0,3.8,99.0,0.1,12868.211,,6.2,6.0,0.794,13.3,,0.187804945,,,,,3.713840768,,20.129,8.8
BHR,Bahrain,2000,Developing,74.5,92.0,0,2.15,167.7270642,97.0,6,54.5,0,97.0,3.51,97.0,0.1,13636.34668,,6.2,6.0,0.786,13.2,,0.195473113,,2.68516,,,3.840804699,53.4,20.739,6.6
BGD,Bangladesh,2014,Developing,71.4,132.0,98,0.01,10.44640334,97.0,289,17.7,121,97.0,2.82,97.0,0.1,184.56543,15945279.0,18.1,18.6,0.57,10.0,,26.82485199,,,3.5,2.098716736,60.97805523,62.4,19.537,3.5
BGD,Bangladesh,2013,Developing,71.0,135.0,104,0.01,52.82986467,96.0,237,17.0,130,96.0,2.88,96.0,0.1,951.8894535,157571292.0,18.3,18.8,0.565,10.0,,25.87516785,4.426,,3.5,1.966160059,61.2355408,61.8,19.9,3.5
BGD,Bangladesh,2012,Developing,77.0,137.0,111,0.01,59.2589257,94.0,1986,16.4,139,94.0,3.8,94.0,0.1,856.342857,15572753.0,18.5,19.0,0.557,9.9,,24.4158268,,,3.5,2.046670675,61.60800572,,20.117,3.7
BGD,Bangladesh,2011,Developing,73.0,14.0,118,0.01,62.34988484,96.0,5625,15.8,150,96.0,3.16,96.0,0.1,835.789341,153911916.0,18.7,19.2,0.545,9.4,,24.73211861,,,3.5,2.132699966,61.9716012,61.2,20.569,4.0
BGD,Bangladesh,2010,Developing,69.9,142.0,126,0.01,62.65945432,94.0,788,15.2,161,94.0,3.6,94.0,0.1,757.6717572,15214912.0,18.9,19.4,0.535,8.9,32.1,22.90303387,3.379,0.0038,4.0,,62.34019135,,21.379,4.4
BGD,Bangladesh,2009,Developing,69.5,144.0,135,0.01,53.26400378,97.0,718,14.6,173,97.0,2.91,97.0,0.1,681.125368,1545478.0,19.1,19.7,0.523,8.4,,21.5290568,5.0,,4.0,1.939419985,62.8930432,,22.268,4.6
BGD,Bangladesh,2008,Developing,69.1,147.0,144,0.01,42.48865034,96.0,2660,14.0,186,96.0,2.85,96.0,0.1,615.7775411,14885814.0,19.3,19.9,0.52,8.6,,20.34889438,,,4.0,2.05456996,63.44286613,,23.13,4.7
BGD,Bangladesh,2007,Developing,68.6,151.0,154,0.01,46.36536703,95.0,2924,13.5,201,96.0,2.8,94.0,0.1,541.651484,147139191.0,19.5,2.1,0.513,8.6,,19.40287556,,,4.0,2.202219963,63.95022129,55.8,23.978,4.9
BGD,Bangladesh,2006,Developing,68.2,152.0,164,0.01,42.3304549,86.0,6192,13.0,215,95.0,2.8,94.0,0.1,494.51466,1453684.0,19.7,2.3,0.506,8.4,,18.29064936,3.591,,4.0,2.131289959,64.42818752,,24.649,5.0
BGD,Bangladesh,2005,Developing,67.8,155.0,174,0.01,38.05462002,45.0,25934,12.5,231,94.0,2.68,93.0,0.1,484.155471,14343111.0,19.9,2.5,0.499,8.2,33.2,17.684306,4.25,0.00244,4.0,,64.85013551,,25.509,4.9
BGD,Bangladesh,2004,Developing,67.3,158.0,185,0.01,4.11469667,11.0,9743,12.0,247,88.0,2.62,99.0,0.1,46.7579167,14137489.0,2.1,2.7,0.491,8.1,,17.08067947,,,,1.940140009,65.33375757,58.5,26.586,4.9
BGD,Bangladesh,2003,Developing,66.8,161.0,196,0.01,35.48458957,5.0,4067,11.6,264,9.0,2.51,87.0,0.1,432.7388972,139191.0,2.3,2.9,0.484,7.9,,16.30111654,4.32,,,2.069390059,65.73503769,,27.32,5.1
BGD,Bangladesh,2002,Developing,66.3,164.0,207,0.01,0.397228764,,3484,11.2,280,83.0,2.59,83.0,0.1,4.6135745,1366667.0,2.5,21.1,0.476,7.7,,15.77682525,,,,2.017149925,66.0906539,,27.968,5.3
BGD,Bangladesh,2001,Developing,65.8,168.0,219,0.01,3.395069781,,4414,1.8,298,85.0,2.47,85.0,0.1,42.5981152,1341716.0,2.7,21.3,0.468,7.5,,15.51016439,,,,2.171930075,66.429911,50.2,28.49,5.7
BGD,Bangladesh,2000,Developing,65.3,173.0,231,0.01,3.69633051,,5098,1.4,316,83.0,2.33,82.0,0.1,45.63371,131581243.0,2.9,21.5,0.459,7.3,33.4,15.63469273,3.27,0.00375,,2.125080109,66.73964195,54.3,28.956,6.0
BRB,Barbados,2014,Developing,75.4,1.0,0,8.82,294.9056584,94.0,0,53.7,0,95.0,7.47,94.0,0.1,15359.66971,,3.8,3.7,0.793,15.3,,2.44711256,12.17,,,6.143179893,16.55947276,,11.221,0.6
BRB,Barbados,2013,Developing,75.2,11.0,0,8.74,263.0372838,91.0,0,53.0,0,91.0,7.57,91.0,0.1,15472.7814,,3.8,3.8,0.792,15.3,,2.428311348,11.55,,,5.148890018,16.78758917,,11.392,0.3
BRB,Barbados,2012,Developing,75.1,12.0,0,8.61,260.0043858,87.0,0,52.2,0,88.0,7.43,87.0,0.1,15384.8749,,3.8,3.8,0.785,15.3,,2.367782593,,,,5.262509823,16.54738886,59.2,11.603,0.5
BRB,Barbados,2011,Developing,74.9,14.0,0,8.51,173.9825629,91.0,0,51.4,0,91.0,6.67,91.0,0.1,15534.1574,,3.8,3.8,0.78,15.5,,2.393085718,,,,,16.26863981,,11.846,1.0
BRB,Barbados,2010,Developing,74.7,16.0,0,8.41,154.9630863,86.0,0,5.7,0,9.0,6.17,86.0,0.1,1595.91232,,3.8,3.8,0.781,15.8,,2.255854848,10.69,8.2722,,6.054180145,16.02885254,,12.115,1.6
BRB,Barbados,2009,Developing,74.6,19.0,0,8.46,327.1618128,93.0,0,49.9,0,93.0,6.21,93.0,0.1,16523.32388,,3.8,3.8,0.779,15.5,,2.166660788,10.02,,,5.116260052,15.71334005,,12.396,1.5
BRB,Barbados,2008,Developing,74.4,111.0,0,8.95,25.52277112,85.0,0,49.2,0,85.0,6.1,85.0,0.1,1657.3228,,3.9,3.9,0.775,15.3,,2.083053706,,,,4.922599792,15.54041054,,12.681,1.0
BRB,Barbados,2007,Developing,74.2,113.0,0,8.47,1641.30981,93.0,0,48.4,0,93.0,5.64,93.0,0.1,16462.48556,,3.9,3.9,0.771,15.0,,2.00079741,,,,5.220449924,15.46444143,,12.943,1.5
BRB,Barbados,2006,Developing,74.1,115.0,0,8.39,181.5000856,84.0,0,47.7,0,85.0,5.27,84.0,0.1,15646.5591,,4.0,3.9,0.766,14.8,,1.978073573,,,,,15.34641191,,13.177,1.6
BRB,Barbados,2005,Developing,73.9,117.0,0,8.01,1311.440423,92.0,0,46.9,0,91.0,5.38,92.0,0.1,14223.86576,,4.0,4.0,0.761,14.6,,1.902832539,,7.80357,,5.669650078,15.36232528,,13.371,2.9
BRB,Barbados,2004,Developing,73.8,119.0,0,7.68,166.0083443,93.0,0,46.2,0,93.0,5.71,93.0,0.2,12868.8639,,4.1,4.0,0.757,14.4,,1.854591124,,,,6.024280071,15.28557947,,13.547,1.4
BRB,Barbados,2003,Developing,73.7,121.0,0,7.65,13.5139917,91.0,0,45.4,0,9.0,5.82,89.0,0.4,1228.5447,,4.1,4.1,0.753,14.2,,1.878054901,11.0,,,6.245699883,14.47373491,,13.68,1.2
BRB,Barbados,2002,Developing,73.5,123.0,0,7.59,133.099491,66.0,0,44.6,0,86.0,5.76,87.0,0.8,11675.39395,,4.2,4.1,0.749,14.0,,1.890079949,10.32,,,5.880620003,14.11890092,,13.77,0.3
BRB,Barbados,2001,Developing,73.4,125.0,0,7.38,138.1664627,18.0,0,43.8,0,93.0,5.47,84.0,0.7,11513.87189,,4.2,4.2,0.75,14.0,,1.917655362,9.85,,,6.055369854,14.11025531,,13.823,1.6
BRB,Barbados,2000,Developing,73.3,127.0,0,7.43,1140.615754,,0,43.0,0,86.0,5.16,93.0,0.9,11568.1111,,4.3,4.2,0.741,14.0,,1.922297917,9.35,7.02093,,4.71585989,12.75301757,,13.955,2.6
BLR,Belarus,2014,Developing,72.0,199.0,0,13.94,1147.1114,97.0,64,61.7,0,97.0,5.69,97.0,0.1,8318.429294,9474511.0,1.9,2.0,0.796,15.7,27.2,0.454382628,0.5,,,4.818329811,3.912671387,,12.5,26.3
BLR,Belarus,2013,Developing,71.7,23.0,0,14.66,1109.854619,98.0,16,61.1,1,98.0,6.7,98.0,0.1,7978.825443,9465997.0,2.0,2.0,0.796,15.7,26.6,0.370848298,0.5,,,5.009419918,3.89175639,,12.5,27.9
BLR,Belarus,2012,Developing,71.9,194.0,0,16.35,91.70962117,97.0,10,6.5,1,98.0,5.1,98.0,0.1,694.243915,9464495.0,2.0,2.1,0.793,15.6,26.5,0.283296466,0.5,,,4.959640026,3.857937843,63.1,12.2,29.9
BLR,Belarus,2011,Developing,72.0,232.0,0,17.31,846.9113071,98.0,50,59.9,1,98.0,4.92,98.0,0.1,6519.71753,9473172.0,2.0,2.1,0.787,15.5,27.2,0.185265586,0.6,,,4.684790134,3.890831754,,11.5,36.2
BLR,Belarus,2010,Developing,73.0,222.0,0,14.44,8.49409518,96.0,1,59.3,1,99.0,5.55,98.0,0.1,63.38877,949583.0,2.0,2.2,0.78,15.5,28.6,0.12472476,,14.98951,,5.220039845,3.984521932,,11.4,35.9
BLR,Belarus,2009,Developing,70.0,226.0,0,14.09,434.7985025,98.0,0,58.7,1,98.0,6.9,96.0,0.1,5176.172649,956765.0,2.1,2.2,0.771,15.4,27.7,0.117667815,6.1,,,4.368939877,4.039912731,,11.4,36.5
BLR,Belarus,2008,Developing,70.0,224.0,1,14.67,501.8056141,98.0,0,58.2,1,98.0,5.95,97.0,0.1,6376.183153,9527985.0,2.1,2.3,0.755,15.1,27.8,0.103810501,0.8,,,5.713215351,4.057202028,,11.1,36.7
BLR,Belarus,2007,Developing,69.8,226.0,1,14.22,464.077513,91.0,1,57.7,1,9.0,6.44,95.0,0.1,4735.484827,956953.0,2.2,2.3,0.739,14.9,29.6,0.093867889,1.0,,,5.152100086,4.207754471,,10.7,36.8
BLR,Belarus,2006,Developing,68.9,243.0,1,12.6,364.426052,98.0,149,57.2,1,97.0,6.34,99.0,0.1,3848.215966,964924.0,2.2,2.4,0.723,14.6,28.3,0.089042261,1.2,,,6.076960087,4.310567763,,9.9,40.9
BLR,Belarus,2005,Developing,68.1,252.0,1,11.01,45.65007798,99.0,1,56.7,1,98.0,6.89,99.0,0.1,3126.71767,9663915.0,2.3,2.5,0.713,14.4,27.6,0.085903907,1.5,12.7944,,5.871029854,4.420424334,72.6,9.3,43.5
BLR,Belarus,2004,Developing,68.2,247.0,1,12.05,42.33443901,99.0,2,56.2,1,99.0,6.59,99.0,0.1,2378.33927,973146.0,2.4,2.5,0.703,14.1,26.5,0.080496023,1.9,,,5.712259769,4.51862623,,9.1,42.1
BLR,Belarus,2003,Developing,67.7,253.0,1,11.17,23.83578594,56.0,21,55.8,1,53.0,6.59,5.0,0.1,1819.525644,9796749.0,2.5,2.6,0.695,13.9,28.8,0.069979106,3.1,,,6.310182095,4.653280737,,9.0,42.9
BLR,Belarus,2002,Developing,67.2,262.0,1,12.23,145.4233629,99.0,14,55.3,1,99.0,6.47,99.0,0.1,1479.383142,9865548.0,2.5,2.7,0.687,13.6,30.3,0.05573902,3.0,,,,4.731014772,,8.9,44.3
BLR,Belarus,2001,Developing,67.7,254.0,1,10.74,14.06141699,93.0,45,54.9,1,99.0,6.62,99.0,0.1,1244.373185,9928549.0,2.6,2.7,0.681,13.3,30.6,0.039725012,2.3,,,,4.789553033,,9.2,43.3
BLR,Belarus,2000,Developing,68.0,247.0,1,12.98,24.24947846,7.0,21,54.4,1,99.0,6.13,99.0,0.1,1276.28834,997961.0,2.7,2.8,0.675,13.1,31.2,0.025350002,2.1,12.63263,,6.196619987,4.821977514,,9.4,41.8
BEL,Belgium,2014,Developed,89.0,76.0,0,12.6,7163.348923,98.0,70,63.4,1,99.0,1.59,99.0,0.1,47439.39684,112957.0,1.0,1.0,0.89,16.3,28.1,0.859895,8.523,,,6.590469837,14.61329351,,11.2,19.4
BEL,Belgium,2013,Developed,87.0,77.0,0,11.77,702.359357,98.0,39,63.0,1,99.0,1.57,99.0,0.1,4651.38647,11182817.0,1.0,0.9,0.889,16.3,27.7,0.87123,8.425,,,6.630529881,15.07936385,66.8,11.3,19.5
BEL,Belgium,2012,Developed,83.0,78.0,0,10.08,664.4738975,98.0,109,62.6,1,99.0,1.54,99.0,0.1,4474.5717,11128246.0,0.9,0.9,0.886,16.2,27.5,0.88312,7.542,,,6.255764961,14.34586403,,11.5,20.8
BEL,Belgium,2011,Developed,83.0,8.0,0,10.11,713.5297354,97.0,576,62.3,1,98.0,1.42,98.0,0.1,4772.77415,1147744.0,0.9,0.9,0.884,16.1,28.1,0.880715,7.14,,,6.431990147,14.3014788,,11.7,21.1
BEL,Belgium,2010,Developed,80.0,81.0,0,10.22,665.7356115,97.0,40,61.9,1,98.0,1.17,98.0,0.1,4438.23741,1895586.0,0.9,0.9,0.878,15.9,28.4,0.894153,8.293,11.3319,,6.442590237,14.36067557,,11.9,20.5
BEL,Belgium,2009,Developed,79.8,85.0,0,10.05,671.9376566,97.0,33,61.6,1,98.0,1.39,98.0,0.1,4488.5615,1796493.0,0.9,0.9,0.876,15.8,28.6,0.903428,7.908,,,6.458099842,14.79911506,73.7,11.8,20.6
BEL,Belgium,2008,Developed,79.5,87.0,0,10.47,7191.051507,98.0,98,61.3,1,99.0,9.6,99.0,0.1,48424.58927,179973.0,0.8,0.8,0.874,15.8,28.4,0.916938,6.976,,,6.332940102,14.22499383,,11.9,20.3
BEL,Belgium,2007,Developed,79.5,86.0,0,10.25,640.3560918,94.0,64,6.9,1,99.0,9.25,98.0,0.1,4443.83131,16257.0,0.8,0.8,0.871,15.8,29.2,0.92564,7.459,,,5.518233776,14.82707073,,11.7,18.7
